fips,NAME,all_18up,prop_18to24,prop_25to34,prop_35to44,prop_45to54,prop_55to64,prop_65to74,prop_75up,prop_male,prop_female,prop_lt_hs,prop_hs,prop_lt_coll,prop_2yrcoll,prop_4yrcoll,prop_gt_coll,prop_hisp,prop_white,prop_black,prop_asian,prop_aiannhpi,prop_multother,prop_notraking
30087,"Rosebud County, Montana",6535,0.11568477429227238,0.15042081101759755,0.15577658760520274,0.17153787299158377,0.19739862280030604,0.1366488140780413,0.07253251721499618,0.49150726855394034,0.5084927314460597,0.1335883703136955,0.3276205049732211,0.2534047436878347,0.11568477429227238,0.13083397092578425,0.03886763580719204,0.0494054054054054,0.5536216216216217,0.001081081081081081,0.010702702702702703,0.3708108108108108,0.014378378378378378,0.3851891891891892
30021,"Dawson County, Montana",7227,0.1080669710806697,0.17227065172270653,0.15303722153037222,0.1427978414279784,0.1963470319634703,0.12148886121488861,0.10599142105991421,0.5312024353120244,0.4687975646879756,0.05645496056454961,0.37276878372768785,0.2070015220700152,0.1553895115538951,0.15455929154559292,0.053825930538259306,0.03100859536503101,0.9234033293439234,0.012403438146012403,0.0019584376020019586,0.02089000108802089,0.010336198455010336,0.031226199543031227
30007,"Broadwater County, Montana",4686,0.08706786171574904,0.10904822876653862,0.12974818608621425,0.17861715749039692,0.20806658130601793,0.17584293640631668,0.11160904822876654,0.5119504908237302,0.4880495091762697,0.08194622279129321,0.3691848058045241,0.22364489970123774,0.07469056764831412,0.17861715749039692,0.07191634656423389,0.027596846074734317,0.9401782653411038,0.00051422694549194375,0,0.012341446691806651,0.019369214946863215,0.03171066163866987
30071,"Phillips County, Montana",3154,0.0979708306911858,0.10399492707672796,0.12967660114140775,0.16613823715916295,0.22130627774254916,0.14552948636651872,0.1353836398224477,0.4920735573874445,0.5079264426125555,0.11509194673430564,0.3608116677235257,0.2793278376664553,0.05770450221940393,0.13696892834495877,0.05009511731135067,0.024733268671193017,0.843113482056256,0,0.004364694471387003,0.1016003879728419,0.026188166828322017,0.1277885548011639
31009,"Blaine County, Nebraska",375,0.06133333333333333,0.12533333333333332,0.11733333333333333,0.168,0.2,0.176,0.152,0.5466666666666666,0.4533333333333333,0.06666666666666667,0.312,0.23466666666666666,0.17333333333333334,0.128,0.08533333333333333,0,1,0,0,0,0,0
31049,"Deuel County, Nebraska",1508,0.08222811671087533,0.13660477453580902,0.12002652519893899,0.14787798408488065,0.20490716180371352,0.14588859416445624,0.16246684350132626,0.46750663129973474,0.5324933687002652,0.11074270557029178,0.34681697612732093,0.29509283819628646,0.10212201591511937,0.10875331564986737,0.03647214854111406,0.0781414994720169,0.8885955649419218,0.0021119324181626186,0.006863780359028511,0.015311510031678986,0.00897571277719113,0.024287222808870117
31113,"Logan County, Nebraska",627,0.06698564593301436,0.09569377990430622,0.19457735247208932,0.17065390749601275,0.19776714513556617,0.15311004784688995,0.12121212121212122,0.49122807017543857,0.5087719298245614,0.07177033492822966,0.28548644338118023,0.29984051036682613,0.1594896331738437,0.16905901116427433,0.014354066985645933,0.029345372460496615,0.9650112866817155,0,0,0.002257336343115124,0.003386004514672686,0.0056433408577878106
31169,"Thayer County, Nebraska",3966,0.08295511850731216,0.11195158850226929,0.12708018154311648,0.1550680786686838,0.20070600100857286,0.15456379223398892,0.16767523953605648,0.4952092788703984,0.5047907211296017,0.08245083207261725,0.34241048915784167,0.23978819969742815,0.14069591527987896,0.13867876954109934,0.05597579425113464,0.02334248724990192,0.9529227147901138,0.004511573165947431,0,0.0025500196155355042,0.016673205178501373,0.01922322479403688
31001,"Adams County, Nebraska",24050,0.15118503118503118,0.15534303534303534,0.13305613305613306,0.1545114345114345,0.17979209979209979,0.12316008316008316,0.10295218295218295,0.4963825363825364,0.5036174636174636,0.09667359667359668,0.27002079002079005,0.29621621621621624,0.11700623700623701,0.13954261954261954,0.08054054054054054,0.09945223696292309,0.8631858911439698,0.005635943387265301,0.01250672830320109,0.0027229838837349207,0.01649621631890574,0.01921920020264066
31011,"Boone County, Nebraska",4072,0.0974950884086444,0.13064833005893908,0.12426326129666011,0.1569253438113949,0.20333988212180745,0.1343320235756385,0.1529960707269155,0.49754420432220037,0.5024557956777996,0.06262278978388998,0.3379174852652259,0.26645383104125736,0.14145383104125736,0.13457760314341846,0.05697445972495088,0.021080368906455864,0.9651797477884434,0.004140786749482402,0.001129305477131564,0.001129305477131564,0.007340485601355167,0.00846979107848673
31149,"Rock County, Nebraska",1124,0.12277580071174377,0.099644128113879,0.10765124555160142,0.1307829181494662,0.21263345195729538,0.1592526690391459,0.16725978647686832,0.4919928825622776,0.5080071174377224,0.050711743772241996,0.37722419928825623,0.2846975088967972,0.09519572953736655,0.15035587188612098,0.04181494661921708,0.012592592592592593,0.9740740740740741,0.007407407407407408,0,0,0.005925925925925926,0.005925925925925926
31163,"Sherman County, Nebraska",2419,0.07771806531624638,0.10086812732534105,0.12443158329888383,0.15254237288135594,0.21579164944191814,0.16411740388590326,0.16453079785035138,0.49772633319553533,0.5022736668044646,0.07399751963621332,0.37122778007441093,0.27035965274906987,0.09632079371641174,0.13559322033898305,0.05250103348491112,0.021696252465483234,0.9641683103221564,0,0.006245890861275477,6.574621959237344e-4,0.007232084155161078,0.007889546351084813
