fips,month,successes,trials,mask_prop_most
12007,2020-09-01,37,59,0.6271186440677966
12007,2020-10-01,42,70,0.6
12007,2020-11-01,29,55,0.5272727272727272
12007,2020-12-01,49,71,0.6901408450704225
12007,2021-01-01,62,84,0.7380952380952381
12007,2021-02-01,44,66,0.6666666666666666
12007,2021-03-01,39,60,0.65
12007,2021-04-01,31,55,0.5636363636363636
12007,2021-05-01,25,42,0.5952380952380952
12009,2020-09-01,1105,1362,0.8113069016152716
12009,2020-10-01,1246,1559,0.7992302758178319
12009,2020-11-01,1116,1354,0.8242245199409158
12009,2020-12-01,1492,1716,0.8694638694638694
12009,2021-01-01,1616,1888,0.8559322033898306
12009,2021-02-01,1341,1543,0.8690861957226182
12009,2021-03-01,1437,1707,0.8418277680140598
12009,2021-04-01,1167,1432,0.8149441340782123
12009,2021-05-01,820,1138,0.7205623901581723
12011,2020-09-01,2619,2811,0.9316969050160085
12011,2020-10-01,2854,3098,0.921239509360878
12011,2020-11-01,2463,2580,0.9546511627906977
12011,2020-12-01,3262,3433,0.9501893387707544
12011,2021-01-01,3729,3897,0.9568899153194765
12011,2021-02-01,2826,2985,0.9467336683417086
12011,2021-03-01,3213,3399,0.9452780229479258
12011,2021-04-01,2700,2885,0.9358752166377816
12011,2021-05-01,2019,2270,0.8894273127753304
12013,2020-09-01,12,37,0.32432432432432434
12013,2020-10-01,7,31,0.22580645161290322
12013,2020-11-01,21,27,0.7777777777777778
12013,2020-12-01,18,40,0.45
12013,2021-01-01,35,45,0.7777777777777778
12013,2021-02-01,26,34,0.7647058823529411
12013,2021-03-01,6,32,0.1875
12013,2021-04-01,17,27,0.6296296296296297
12013,2021-05-01,10,21,0.47619047619047616
12015,2020-09-01,611,792,0.7714646464646465
12015,2020-10-01,693,970,0.7144329896907217
12015,2020-11-01,628,784,0.8010204081632653
12015,2020-12-01,1073,1272,0.8435534591194969
12015,2021-01-01,1060,1258,0.8426073131955485
12015,2021-02-01,951,1125,0.8453333333333334
12015,2021-03-01,1015,1275,0.796078431372549
12015,2021-04-01,849,1029,0.8250728862973761
12015,2021-05-01,468,713,0.6563814866760168
12017,2020-09-01,472,664,0.7108433734939759
12017,2020-10-01,574,784,0.7321428571428571
12017,2020-11-01,462,628,0.7356687898089171
12017,2020-12-01,703,893,0.7872340425531915
12017,2021-01-01,818,1016,0.8051181102362205
12017,2021-02-01,641,795,0.8062893081761007
12017,2021-03-01,640,855,0.7485380116959064
12017,2021-04-01,517,721,0.7170596393897365
12017,2021-05-01,342,568,0.602112676056338
12019,2020-09-01,402,564,0.7127659574468085
12019,2020-10-01,459,610,0.7524590163934426
12019,2020-11-01,388,534,0.7265917602996255
12019,2020-12-01,503,658,0.7644376899696048
12019,2021-01-01,592,750,0.7893333333333333
12019,2021-02-01,502,601,0.8352745424292846
12019,2021-03-01,490,654,0.7492354740061162
12019,2021-04-01,366,519,0.7052023121387283
12019,2021-05-01,274,426,0.6431924882629108
12021,2020-09-01,856,1049,0.8160152526215443
12021,2020-10-01,1047,1326,0.7895927601809954
12021,2020-11-01,873,1035,0.8434782608695652
12021,2020-12-01,1312,1476,0.8888888888888888
12021,2021-01-01,1513,1703,0.8884321785085144
12021,2021-02-01,1329,1463,0.9084073820915927
12021,2021-03-01,1317,1555,0.8469453376205788
12021,2021-04-01,1100,1352,0.8136094674556213
12021,2021-05-01,643,954,0.6740041928721174
12023,2020-09-01,110,192,0.5729166666666666
12023,2020-10-01,173,227,0.762114537444934
12023,2020-11-01,115,174,0.6609195402298851
12023,2020-12-01,189,269,0.7026022304832714
12023,2021-01-01,232,328,0.7073170731707317
12023,2021-02-01,189,249,0.7590361445783133
12023,2021-03-01,160,230,0.6956521739130435
12023,2021-04-01,120,192,0.625
12023,2021-05-01,67,162,0.41358024691358025
12027,2020-09-01,52,73,0.7123287671232876
12027,2020-10-01,43,75,0.5733333333333334
12027,2020-11-01,56,75,0.7466666666666667
12027,2020-12-01,83,122,0.680327868852459
12027,2021-01-01,95,114,0.8333333333333334
12027,2021-02-01,87,97,0.8969072164948454
12027,2021-03-01,88,121,0.7272727272727273
12027,2021-04-01,81,94,0.8617021276595744
12027,2021-05-01,45,60,0.75
12029,2020-09-01,22,34,0.6470588235294118
12029,2020-10-01,14,48,0.2916666666666667
12029,2020-11-01,17,29,0.5862068965517241
12029,2020-12-01,38,60,0.6333333333333333
12029,2021-01-01,37,48,0.7708333333333334
12029,2021-02-01,24,45,0.5333333333333333
12029,2021-03-01,21,46,0.45652173913043476
12029,2021-04-01,26,44,0.5909090909090909
12029,2021-05-01,9,26,0.34615384615384615
12031,2020-09-01,1885,2221,0.8487167942368302
12031,2020-10-01,1991,2407,0.8271707519734108
12031,2020-11-01,1812,2116,0.8563327032136105
12031,2020-12-01,2553,2911,0.8770182068017863
12031,2021-01-01,2822,3133,0.9007341206511331
12031,2021-02-01,2224,2494,0.8917401764234162
12031,2021-03-01,2374,2674,0.8878085265519821
12031,2021-04-01,1788,2138,0.8362956033676333
12031,2021-05-01,1281,1734,0.7387543252595156
12033,2020-09-01,787,1015,0.7753694581280788
12033,2020-10-01,903,1199,0.7531276063386155
12033,2020-11-01,865,1100,0.7863636363636364
12033,2020-12-01,1293,1531,0.8445460483344219
12033,2021-01-01,1473,1748,0.8426773455377574
12033,2021-02-01,1157,1351,0.8564026646928201
12033,2021-03-01,1136,1365,0.8322344322344323
12033,2021-04-01,863,1058,0.8156899810964083
12033,2021-05-01,591,844,0.7002369668246445
12035,2020-09-01,372,488,0.7622950819672131
12035,2020-10-01,492,594,0.8282828282828283
12035,2020-11-01,356,413,0.8619854721549637
12035,2020-12-01,537,642,0.8364485981308412
12035,2021-01-01,587,684,0.8581871345029239
12035,2021-02-01,515,591,0.871404399323181
12035,2021-03-01,504,609,0.8275862068965517
12035,2021-04-01,400,503,0.7952286282306164
12035,2021-05-01,275,380,0.7236842105263158
12037,2020-09-01,29,52,0.5576923076923077
12037,2020-10-01,28,50,0.56
12037,2020-11-01,18,33,0.5454545454545454
12037,2020-12-01,24,42,0.5714285714285714
12037,2021-01-01,42,60,0.7
12037,2021-02-01,64,70,0.9142857142857143
12037,2021-03-01,49,59,0.8305084745762712
12037,2021-04-01,16,30,0.5333333333333333
12037,2021-05-01,0,23,0
12039,2020-09-01,82,100,0.82
12039,2020-10-01,95,109,0.8715596330275229
12039,2020-11-01,81,88,0.9204545454545454
12039,2020-12-01,114,139,0.8201438848920863
12039,2021-01-01,159,167,0.9520958083832335
12039,2021-02-01,149,152,0.9802631578947368
12039,2021-03-01,123,126,0.9761904761904762
12039,2021-04-01,86,99,0.8686868686868687
12039,2021-05-01,58,81,0.7160493827160493
12041,2020-09-01,38,60,0.6333333333333333
12041,2020-10-01,37,58,0.6379310344827587
12041,2020-11-01,31,40,0.775
12041,2020-12-01,49,61,0.8032786885245902
12041,2021-01-01,42,54,0.7777777777777778
12041,2021-02-01,56,74,0.7567567567567568
12041,2021-03-01,28,54,0.5185185185185185
12041,2021-04-01,23,39,0.5897435897435898
12041,2021-05-01,22,43,0.5116279069767442
12043,2020-09-01,9,14,0.6428571428571429
12043,2020-10-01,15,17,0.8823529411764706
12043,2020-11-01,12,19,0.631578947368421
12043,2020-12-01,26,33,0.7878787878787878
12043,2021-01-01,22,25,0.88
12043,2021-02-01,9,18,0.5
12043,2021-03-01,16,21,0.7619047619047619
12043,2021-04-01,15,16,0.9375
12043,2021-05-01,6,8,0.75
12045,2020-09-01,34,42,0.8095238095238095
12045,2020-10-01,37,49,0.7551020408163265
12045,2020-11-01,34,57,0.5964912280701754
12045,2020-12-01,66,83,0.7951807228915663
12045,2021-01-01,42,71,0.5915492957746479
12045,2021-02-01,51,70,0.7285714285714285
12045,2021-03-01,56,62,0.9032258064516129
12045,2021-04-01,25,45,0.5555555555555556
12045,2021-05-01,11,32,0.34375
12047,2020-09-01,27,31,0.8709677419354839
12047,2020-10-01,30,37,0.8108108108108109
12047,2020-11-01,21,33,0.6363636363636364
12047,2020-12-01,35,45,0.7777777777777778
12047,2021-01-01,40,51,0.7843137254901961
12047,2021-02-01,36,50,0.72
12047,2021-03-01,31,38,0.8157894736842105
12047,2021-04-01,28,30,0.9333333333333333
12047,2021-05-01,9,16,0.5625
12049,2020-09-01,18,31,0.5806451612903226
12049,2020-10-01,30,38,0.7894736842105263
12049,2020-11-01,24,37,0.6486486486486487
12049,2020-12-01,23,49,0.46938775510204084
12049,2021-01-01,51,61,0.8360655737704918
12049,2021-02-01,29,50,0.58
12049,2021-03-01,34,48,0.7083333333333334
12049,2021-04-01,27,45,0.6
12049,2021-05-01,22,33,0.6666666666666666
12051,2020-09-01,45,74,0.6081081081081081
12051,2020-10-01,63,86,0.7325581395348837
12051,2020-11-01,70,82,0.8536585365853658
12051,2020-12-01,89,98,0.9081632653061225
12051,2021-01-01,129,136,0.9485294117647058
12051,2021-02-01,82,103,0.7961165048543689
12051,2021-03-01,97,112,0.8660714285714286
12051,2021-04-01,58,84,0.6904761904761905
12051,2021-05-01,42,63,0.6666666666666666
12053,2020-09-01,558,724,0.7707182320441989
12053,2020-10-01,649,807,0.8042131350681536
12053,2020-11-01,576,694,0.829971181556196
12053,2020-12-01,917,1109,0.8268710550045085
12053,2021-01-01,953,1086,0.8775322283609577
12053,2021-02-01,756,900,0.84
12053,2021-03-01,781,932,0.8379828326180258
12053,2021-04-01,648,837,0.7741935483870968
12053,2021-05-01,447,622,0.7186495176848875
12055,2020-09-01,146,205,0.7121951219512195
12055,2020-10-01,154,230,0.6695652173913044
12055,2020-11-01,156,207,0.7536231884057971
12055,2020-12-01,283,332,0.8524096385542169
12055,2021-01-01,328,369,0.8888888888888888
12055,2021-02-01,245,302,0.8112582781456954
12055,2021-03-01,272,333,0.8168168168168168
12055,2021-04-01,221,263,0.8403041825095057
12055,2021-05-01,154,211,0.7298578199052133
12057,2020-09-01,2979,3428,0.8690198366394399
12057,2020-10-01,3165,3670,0.8623978201634878
12057,2020-11-01,2929,3293,0.8894624962040693
12057,2020-12-01,4095,4487,0.9126365054602185
12057,2021-01-01,4440,4776,0.9296482412060302
12057,2021-02-01,3471,3814,0.9100681699003671
12057,2021-03-01,3776,4117,0.9171726985669176
12057,2021-04-01,3240,3596,0.9010011123470523
12057,2021-05-01,2262,2813,0.8041237113402062
12059,2020-09-01,31,56,0.5535714285714286
12059,2020-10-01,14,40,0.35
12059,2020-11-01,18,42,0.42857142857142855
12059,2020-12-01,30,66,0.45454545454545453
12059,2021-01-01,40,57,0.7017543859649122
12059,2021-02-01,25,48,0.5208333333333334
12059,2021-03-01,16,44,0.36363636363636365
12059,2021-04-01,16,34,0.47058823529411764
12059,2021-05-01,15,21,0.7142857142857143
12061,2020-09-01,285,366,0.7786885245901639
12061,2020-10-01,344,393,0.8753180661577609
12061,2020-11-01,261,316,0.8259493670886076
12061,2020-12-01,342,395,0.8658227848101265
12061,2021-01-01,403,483,0.8343685300207039
12061,2021-02-01,323,383,0.8433420365535248
12061,2021-03-01,362,426,0.8497652582159625
12061,2021-04-01,257,332,0.7740963855421686
12061,2021-05-01,184,250,0.736
12063,2020-09-01,99,137,0.7226277372262774
12063,2020-10-01,72,126,0.5714285714285714
12063,2020-11-01,89,124,0.717741935483871
12063,2020-12-01,118,171,0.6900584795321637
12063,2021-01-01,110,156,0.7051282051282052
12063,2021-02-01,116,152,0.7631578947368421
12063,2021-03-01,94,133,0.706766917293233
12063,2021-04-01,66,107,0.616822429906542
12063,2021-05-01,45,83,0.54216867469879515
12065,2020-09-01,27,40,0.675
12065,2020-10-01,30,40,0.75
12065,2020-11-01,29,33,0.8787878787878788
12065,2020-12-01,53,62,0.8548387096774194
12065,2021-01-01,64,70,0.9142857142857143
12065,2021-02-01,43,62,0.6935483870967742
12065,2021-03-01,42,50,0.84
12065,2021-04-01,25,35,0.7142857142857143
12065,2021-05-01,20,36,0.5555555555555556
12067,2020-09-01,7,12,0.5833333333333334
12067,2020-10-01,3,13,0.23076923076923078
12067,2020-11-01,6,11,0.5454545454545454
12067,2020-12-01,5,15,0.3333333333333333
12067,2021-01-01,10,16,0.625
12067,2021-02-01,8,19,0.42105263157894735
12067,2021-03-01,9,24,0.375
12067,2021-04-01,5,12,0.4166666666666667
12067,2021-05-01,1,5,0.2
12069,2020-09-01,638,808,0.7896039603960396
12069,2020-10-01,743,961,0.7731529656607701
12069,2020-11-01,661,800,0.82625
12069,2020-12-01,912,1062,0.8587570621468926
12069,2021-01-01,1113,1253,0.888268156424581
12069,2021-02-01,874,1010,0.8653465346534653
12069,2021-03-01,860,1025,0.8390243902439024
12069,2021-04-01,747,901,0.8290788013318535
12069,2021-05-01,489,659,0.7420333839150227
12071,2020-09-01,1970,2560,0.76953125
12071,2020-10-01,2283,2993,0.7627798195790177
12071,2020-11-01,2132,2642,0.8069644208932627
12071,2020-12-01,3033,3654,0.8300492610837439
12071,2021-01-01,3450,4042,0.8535378525482434
12071,2021-02-01,2916,3448,0.845707656612529
12071,2021-03-01,3004,3725,0.8064429530201342
12071,2021-04-01,2569,3155,0.8142630744849445
12071,2021-05-01,1651,2342,0.7049530315969257
12073,2020-09-01,1038,1157,0.8971477960242005
12073,2020-10-01,1190,1299,0.9160892994611239
12073,2020-11-01,922,1052,0.876425855513308
12073,2020-12-01,1254,1401,0.8950749464668094
12073,2021-01-01,1466,1569,0.9343530911408541
12073,2021-02-01,1212,1266,0.957345971563981
12073,2021-03-01,1209,1329,0.909706546275395
12073,2021-04-01,987,1119,0.8820375335120644
12073,2021-05-01,685,855,0.8011695906432749
12075,2020-09-01,95,125,0.76
12075,2020-10-01,128,149,0.8590604026845637
12075,2020-11-01,117,148,0.7905405405405406
12075,2020-12-01,141,174,0.8103448275862069
12075,2021-01-01,164,203,0.8078817733990148
12075,2021-02-01,112,161,0.6956521739130435
12075,2021-03-01,118,163,0.7239263803680982
12075,2021-04-01,102,136,0.75
12075,2021-05-01,54,89,0.6067415730337079
12077,2020-09-01,14,17,0.8235294117647058
12077,2020-10-01,16,23,0.6956521739130435
12077,2020-11-01,9,10,0.9
12077,2020-12-01,9,19,0.47368421052631576
12077,2021-01-01,12,22,0.5454545454545454
12077,2021-02-01,4,20,0.2
12077,2021-03-01,13,24,0.5416666666666666
12077,2021-04-01,5,10,0.5
12077,2021-05-01,6,11,0.5454545454545454
12079,2020-09-01,20,38,0.5263157894736842
12079,2020-10-01,42,56,0.75
12079,2020-11-01,39,50,0.78
12079,2020-12-01,47,62,0.7580645161290323
12079,2021-01-01,37,57,0.6491228070175439
12079,2021-02-01,56,65,0.8615384615384616
12079,2021-03-01,34,53,0.6415094339622641
12079,2021-04-01,27,38,0.7105263157894737
12079,2021-05-01,17,29,0.5862068965517241
12081,2020-09-01,1269,1511,0.8398411647915288
12081,2020-10-01,1449,1797,0.8063439065108514
12081,2020-11-01,1321,1525,0.8662295081967213
12081,2020-12-01,1818,2111,0.8612032212221696
12081,2021-01-01,2005,2246,0.8926981300089047
12081,2021-02-01,1626,1814,0.896361631753032
12081,2021-03-01,1794,2113,0.849029815428301
12081,2021-04-01,1484,1784,0.8318385650224215
12081,2021-05-01,952,1291,0.737412858249419
12083,2020-09-01,956,1335,0.7161048689138577
12083,2020-10-01,1064,1479,0.7194050033806626
12083,2020-11-01,931,1196,0.7784280936454849
12083,2020-12-01,1492,1789,0.8339854667411962
12083,2021-01-01,1682,2044,0.8228962818003914
12083,2021-02-01,1323,1597,0.828428303068253
12083,2021-03-01,1376,1697,0.8108426635238657
12083,2021-04-01,1125,1424,0.7900280898876404
12083,2021-05-01,716,1069,0.6697848456501403
12085,2020-09-01,230,297,0.7744107744107744
12085,2020-10-01,265,344,0.7703488372093024
12085,2020-11-01,232,279,0.8315412186379928
12085,2020-12-01,312,348,0.896551724137931
12085,2021-01-01,364,404,0.900990099009901
12085,2021-02-01,268,322,0.8322981366459627
12085,2021-03-01,298,355,0.8394366197183099
12085,2021-04-01,275,331,0.8308157099697885
12085,2021-05-01,161,249,0.6465863453815262
12086,2020-09-01,3303,3481,0.9488652686009768
12086,2020-10-01,3328,3519,0.9457232168229611
12086,2020-11-01,2928,3083,0.9497242945183263
12086,2020-12-01,4009,4169,0.9616214919644999
12086,2021-01-01,4752,4881,0.9735709895513215
12086,2021-02-01,3946,4049,0.9745616201531242
12086,2021-03-01,4326,4460,0.9699551569506727
12086,2021-04-01,3669,3820,0.9604712041884816
12086,2021-05-01,2746,3015,0.9107794361525705
12087,2020-09-01,182,193,0.9430051813471503
12087,2020-10-01,184,207,0.8888888888888888
12087,2020-11-01,167,182,0.9175824175824175
12087,2020-12-01,236,257,0.9182879377431906
12087,2021-01-01,288,304,0.9473684210526315
12087,2021-02-01,209,237,0.8818565400843882
12087,2021-03-01,204,252,0.8095238095238095
12087,2021-04-01,175,212,0.8254716981132075
12087,2021-05-01,103,146,0.7054794520547946
12089,2020-09-01,169,219,0.771689497716895
12089,2020-10-01,163,262,0.6221374045801527
12089,2020-11-01,157,211,0.7440758293838863
12089,2020-12-01,236,306,0.7712418300653595
12089,2021-01-01,274,334,0.8203592814371258
12089,2021-02-01,210,260,0.8076923076923077
12089,2021-03-01,201,267,0.7528089887640449
12089,2021-04-01,147,196,0.75
12089,2021-05-01,91,171,0.5321637426900585
12091,2020-09-01,524,790,0.6632911392405063
12091,2020-10-01,621,889,0.6985376827896513
12091,2020-11-01,575,820,0.7012195121951219
12091,2020-12-01,813,1064,0.7640977443609023
12091,2021-01-01,876,1129,0.7759078830823738
12091,2021-02-01,683,881,0.775255391600454
12091,2021-03-01,659,943,0.6988335100742312
12091,2021-04-01,540,748,0.7219251336898396
12091,2021-05-01,334,579,0.5768566493955095
12093,2020-09-01,26,41,0.6341463414634146
12093,2020-10-01,29,65,0.4461538461538462
12093,2020-11-01,39,54,0.7222222222222222
12093,2020-12-01,66,84,0.7857142857142857
12093,2021-01-01,89,113,0.7876106194690266
12093,2021-02-01,68,82,0.8292682926829268
12093,2021-03-01,73,96,0.7604166666666666
12093,2021-04-01,58,65,0.8923076923076924
12093,2021-05-01,31,44,0.7045454545454546
12095,2020-09-01,2325,2538,0.9160756501182034
12095,2020-10-01,2464,2716,0.9072164948453608
12095,2020-11-01,2093,2288,0.9147727272727273
12095,2020-12-01,3083,3281,0.9396525449558062
12095,2021-01-01,3428,3577,0.9583449818283478
12095,2021-02-01,2543,2659,0.9563745769086123
12095,2021-03-01,2726,2910,0.9367697594501718
12095,2021-04-01,2426,2595,0.9348747591522159
12095,2021-05-01,1684,1939,0.8684889118102115
12097,2020-09-01,532,609,0.8735632183908046
12097,2020-10-01,635,702,0.9045584045584045
12097,2020-11-01,587,632,0.9287974683544303
12097,2020-12-01,868,931,0.9323308270676691
12097,2021-01-01,860,923,0.9317443120260022
12097,2021-02-01,728,761,0.9566360052562418
12097,2021-03-01,744,791,0.9405815423514539
12097,2021-04-01,634,693,0.9148629148629148
12097,2021-05-01,501,578,0.8667820069204152
12099,2020-09-01,2231,2437,0.9154698399671728
12099,2020-10-01,2470,2733,0.9037687522868643
12099,2020-11-01,1800,1964,0.9164969450101833
12099,2020-12-01,2681,2835,0.945679012345679
12099,2021-01-01,3104,3261,0.9518552591229684
12099,2021-02-01,2547,2695,0.9450834879406308
12099,2021-03-01,2671,2870,0.9306620209059233
12099,2021-04-01,2066,2286,0.9037620297462817
12099,2021-05-01,1571,1902,0.8259726603575184
12101,2020-09-01,1564,1800,0.8688888888888889
12101,2020-10-01,1724,2089,0.8252752513164193
12101,2020-11-01,1504,1772,0.8487584650112867
12101,2020-12-01,2248,2570,0.8747081712062257
12101,2021-01-01,2388,2681,0.8907124207385304
12101,2021-02-01,1949,2198,0.8867151956323931
12101,2021-03-01,2036,2341,0.8697137975224263
12101,2021-04-01,1725,2050,0.8414634146341463
12101,2021-05-01,1139,1559,0.7305965362411803
12103,2020-09-01,3381,3957,0.8544351781652767
12103,2020-10-01,3781,4474,0.8451050514081359
12103,2020-11-01,3264,3741,0.8724939855653568
12103,2020-12-01,4996,5437,0.918889093249954
12103,2021-01-01,5143,5711,0.9005428121169673
12103,2021-02-01,4282,4696,0.911839863713799
12103,2021-03-01,4386,4952,0.885702746365105
12103,2021-04-01,3706,4252,0.8715898400752587
12103,2021-05-01,2556,3320,0.7698795180722892
12105,2020-09-01,1482,1833,0.8085106382978723
12105,2020-10-01,1558,1991,0.7825213460572576
12105,2020-11-01,1496,1887,0.7927927927927928
12105,2020-12-01,2350,2687,0.8745813174544101
12105,2021-01-01,2521,2933,0.8595294919877259
12105,2021-02-01,1995,2298,0.8681462140992167
12105,2021-03-01,2049,2401,0.8533944189920867
12105,2021-04-01,1586,1976,0.8026315789473685
12105,2021-05-01,1172,1572,0.7455470737913485
12107,2020-09-01,198,285,0.6947368421052632
12107,2020-10-01,186,276,0.6739130434782609
12107,2020-11-01,173,226,0.7654867256637168
12107,2020-12-01,257,347,0.7406340057636888
12107,2021-01-01,286,379,0.7546174142480211
12107,2021-02-01,235,310,0.7580645161290323
12107,2021-03-01,236,304,0.7763157894736842
12107,2021-04-01,194,275,0.7054545454545454
12107,2021-05-01,142,218,0.6513761467889908
12109,2020-09-01,590,781,0.7554417413572343
12109,2020-10-01,736,930,0.7913978494623656
12109,2020-11-01,596,747,0.7978580990629184
12109,2020-12-01,853,932,0.9152360515021459
12109,2021-01-01,938,1073,0.8741845293569431
12109,2021-02-01,774,911,0.849615806805708
12109,2021-03-01,725,890,0.8146067415730337
12109,2021-04-01,593,763,0.7771952817824378
12109,2021-05-01,382,583,0.6552315608919382
12111,2020-09-01,496,559,0.8872987477638641
12111,2020-10-01,529,603,0.8772802653399668
12111,2020-11-01,464,499,0.9298597194388778
12111,2020-12-01,660,730,0.9041095890410958
12111,2021-01-01,695,744,0.9341397849462365
12111,2021-02-01,622,681,0.9133627019089574
12111,2021-03-01,649,690,0.9405797101449276
12111,2021-04-01,481,586,0.8208191126279863
12111,2021-05-01,380,484,0.7851239669421488
12113,2020-09-01,417,645,0.6465116279069767
12113,2020-10-01,556,809,0.6872682323856613
12113,2020-11-01,486,685,0.7094890510948905
12113,2020-12-01,791,1003,0.7886340977068793
12113,2021-01-01,752,1019,0.7379784102060843
12113,2021-02-01,645,837,0.7706093189964157
12113,2021-03-01,574,805,0.7130434782608696
12113,2021-04-01,492,676,0.727810650887574
12113,2021-05-01,285,536,0.5317164179104478
12115,2020-09-01,1462,1820,0.8032967032967033
12115,2020-10-01,1782,2225,0.8008988764044944
12115,2020-11-01,1454,1824,0.7971491228070176
12115,2020-12-01,2251,2623,0.8581776591688905
12115,2021-01-01,2374,2793,0.8499820981023989
12115,2021-02-01,2113,2423,0.8720594304581097
12115,2021-03-01,2140,2574,0.8313908313908314
12115,2021-04-01,1816,2202,0.8247048138056312
12115,2021-05-01,1079,1558,0.6925545571245186
12117,2020-09-01,748,848,0.8820754716981132
12117,2020-10-01,769,868,0.8859447004608295
12117,2020-11-01,668,755,0.8847682119205298
12117,2020-12-01,969,1075,0.9013953488372093
12117,2021-01-01,1047,1113,0.9407008086253369
12117,2021-02-01,840,900,0.9333333333333333
12117,2021-03-01,873,963,0.9065420560747663
12117,2021-04-01,714,816,0.875
12117,2021-05-01,522,677,0.7710487444608567
12119,2020-09-01,334,410,0.8146341463414634
12119,2020-10-01,386,479,0.8058455114822547
12119,2020-11-01,291,354,0.8220338983050848
12119,2020-12-01,496,587,0.8449744463373083
12119,2021-01-01,502,608,0.8256578947368421
12119,2021-02-01,429,525,0.8171428571428572
12119,2021-03-01,452,541,0.8354898336414048
12119,2021-04-01,325,394,0.8248730964467005
12119,2021-05-01,192,271,0.7084870848708487
12121,2020-09-01,73,127,0.5748031496062992
12121,2020-10-01,77,139,0.5539568345323741
12121,2020-11-01,45,113,0.39823008849557523
12121,2020-12-01,100,157,0.6369426751592356
12121,2021-01-01,160,198,0.8080808080808081
12121,2021-02-01,109,144,0.7569444444444444
12121,2021-03-01,113,162,0.6975308641975309
12121,2021-04-01,58,110,0.5272727272727272
12121,2021-05-01,42,84,0.5
12123,2020-09-01,29,59,0.4915254237288136
12123,2020-10-01,30,60,0.5
12123,2020-11-01,31,41,0.7560975609756098
12123,2020-12-01,33,58,0.5689655172413793
12123,2021-01-01,41,60,0.6833333333333333
12123,2021-02-01,28,60,0.4666666666666667
12123,2021-03-01,32,59,0.5423728813559322
12123,2021-04-01,25,55,0.45454545454545453
12123,2021-05-01,21,36,0.5833333333333334
12125,2020-09-01,28,30,0.9333333333333333
12125,2020-10-01,20,32,0.625
12125,2020-11-01,11,27,0.4074074074074074
12125,2020-12-01,18,32,0.5625
12125,2021-01-01,33,51,0.6470588235294118
12125,2021-02-01,18,27,0.6666666666666666
12125,2021-03-01,16,37,0.43243243243243246
12125,2021-04-01,24,33,0.7272727272727273
12125,2021-05-01,7,21,0.3333333333333333
12127,2020-09-01,1473,1817,0.8106769400110072
12127,2020-10-01,1598,2058,0.7764820213799806
12127,2020-11-01,1364,1704,0.8004694835680751
12127,2020-12-01,2019,2466,0.818734793187348
12127,2021-01-01,2209,2581,0.8558698179000388
12127,2021-02-01,1820,2131,0.8540591271703426
12127,2021-03-01,1913,2263,0.8453380468404772
12127,2021-04-01,1623,1965,0.8259541984732824
12127,2021-05-01,977,1423,0.6865776528460998
12129,2020-09-01,75,109,0.6880733944954128
12129,2020-10-01,89,135,0.6592592592592592
12129,2020-11-01,77,101,0.7623762376237624
12129,2020-12-01,108,140,0.7714285714285715
12129,2021-01-01,136,165,0.8242424242424242
12129,2021-02-01,116,145,0.8
12129,2021-03-01,93,126,0.7380952380952381
12129,2021-04-01,85,106,0.8018867924528302
12129,2021-05-01,54,94,0.574468085106383
12131,2020-09-01,170,257,0.6614785992217899
12131,2020-10-01,202,287,0.7038327526132404
12131,2020-11-01,177,261,0.6781609195402298
12131,2020-12-01,252,369,0.6829268292682927
12131,2021-01-01,271,387,0.7002583979328165
12131,2021-02-01,227,320,0.709375
12131,2021-03-01,223,310,0.7193548387096774
12131,2021-04-01,156,251,0.6215139442231076
12131,2021-05-01,92,176,0.5227272727272727
12133,2020-09-01,32,65,0.49230769230769234
12133,2020-10-01,26,61,0.4262295081967213
12133,2020-11-01,38,54,0.7037037037037037
12133,2020-12-01,62,97,0.6391752577319587
12133,2021-01-01,53,87,0.6091954022988506
12133,2021-02-01,34,72,0.4722222222222222
12133,2021-03-01,36,78,0.46153846153846156
12133,2021-04-01,43,60,0.7166666666666667
12133,2021-05-01,25,48,0.5208333333333334
13001,2020-09-01,23,42,0.5476190476190477
13001,2020-10-01,20,29,0.6896551724137931
13001,2020-11-01,21,24,0.875
13001,2020-12-01,38,44,0.8636363636363636
13001,2021-01-01,28,45,0.6222222222222222
13001,2021-02-01,26,43,0.6046511627906976
13001,2021-03-01,15,32,0.46875
13001,2021-04-01,13,32,0.40625
13001,2021-05-01,15,31,0.4838709677419355
13003,2020-09-01,4,8,0.5
13003,2020-10-01,10,10,1
13003,2020-11-01,7,12,0.5833333333333334
13003,2020-12-01,11,14,0.7857142857142857
13003,2021-01-01,12,23,0.5217391304347826
13003,2021-02-01,12,14,0.8571428571428571
13003,2021-03-01,13,18,0.7222222222222222
13003,2021-04-01,7,10,0.7
13003,2021-05-01,5,5,1
13005,2020-09-01,6,12,0.5
13005,2020-10-01,8,14,0.5714285714285714
13005,2020-11-01,6,16,0.375
13005,2020-12-01,7,17,0.4117647058823529
13005,2021-01-01,8,26,0.3076923076923077
13005,2021-02-01,7,19,0.3684210526315789
13005,2021-03-01,10,12,0.8333333333333334
13005,2021-04-01,2,10,0.2
13005,2021-05-01,0,7,0
13007,2020-09-01,1,4,0.25
13007,2020-10-01,3,3,1
13007,2020-11-01,4,4,1
13007,2020-12-01,3,3,1
13007,2021-01-01,8,8,1
13007,2021-02-01,5,5,1
