fips,month,successes,trials,comm_mask_prop_most,population,density,z_log10_density,.linpred,.linpred.lower,.linpred.upper,comm_p_est,comm_p_est.lower,comm_p_est.upper,.width
1001,2020-12-01,179,267,0.6704119850187266,55200,35.8534189940189,0.42053031830346965,1.0072696395534193,1.0017124090934313,1.012752502815511,0.7324851102577954,0.7313951254497136,0.7335584728569472,0.95
1003,2020-12-01,636,1161,0.5478036175710594,208107,50.5415035640023,0.6203532537291991,1.1171811187824547,1.1119821403012435,1.1222683807883538,0.7534651510829955,0.7524984589572146,0.7544092353327844,0.95
1005,2020-12-01,37,76,0.4868421052631579,25782,11.247981205619,-0.2541188669738678,0.6361826581890772,0.6281303597150178,0.6439592770557363,0.6538894642911128,0.6520654061593483,0.6556479113858329,0.95
1007,2020-12-01,27,57,0.47368421052631576,22527,13.9731140005546,-0.12786251862979547,0.7056292508886985,0.698088313296662,0.7129158956869899,0.6694341282177151,0.6677637904258387,0.6710451457294424,0.95
1009,2020-12-01,38,89,0.42696629213483145,57645,34.5158164233531,0.39840307212588083,0.9950986725247232,0.9894820472918371,1.0006379251042128,0.7300934592332134,0.7289856048530005,0.7311839838292574,0.95
1011,2020-12-01,14,15,0.9333333333333332,10352,6.41761954967603,-0.5806864771977821,0.45655598504703193,0.4471175118656447,0.46585915587799,0.6121962328076814,0.6099536784051023,0.6144032070294915,0.95
1013,2020-12-01,45,62,0.7258064516129032,20025,9.95277078503475,-0.3253157595171031,0.5970212087825538,0.5886692539591524,0.6051168796116927,0.6449739227893998,0.643059752540807,0.6468260932397367,0.95
1015,2020-12-01,190,329,0.5775075987841946,115098,73.3486880019654,0.8370963033258477,1.2363994114325207,1.231464582933254,1.241170220396521,0.7749363667825107,0.774074807733877,0.7757676423795693,0.95
1017,2020-12-01,53,71,0.7464788732394366,33826,21.8926380821564,0.13345107221664798,0.8493633185090731,0.8429004653330469,0.8557713177435926,0.7004331145685061,0.6990757356562659,0.7017764049577649,0.95
1019,2020-12-01,41,101,0.405940594059406,25853,18.0333282957246,0.02059027606102929,0.787284873779983,0.7803858376522106,0.7940555712088914,0.6872475530064743,0.6857632648267435,0.6887014763262111,0.95
1021,2020-12-01,54,93,0.5806451612903226,43930,24.4806693894376,0.1984765780855349,0.8851302314634778,0.8788950156184359,0.8913105930582503,0.7078837711982988,0.706593188862812,0.709160558903225,0.95
1023,2020-12-01,27,33,0.8181818181818182,13075,5.52650860439243,-0.6676857949736559,0.4087025007195669,0.3987745435967829,0.4184280387348315,0.6007761205819424,0.5983931954677358,0.6031070322179618,0.95
1025,2020-12-01,41,71,0.5774647887323944,24387,7.60313165232808,-0.4820349751885684,0.5108186876286831,0.501779279190665,0.5196356764240675,0.6249977656174991,0.6228773772186315,0.6270625713304965,0.95
1027,2020-12-01,6,22,0.2727272727272727,13378,8.55233134503563,-0.41356984240689504,0.548477547977289,0.539785715292764,0.5569198005442952,0.6337816963433013,0.6317625682438394,0.6357395424520935,0.95
1029,2020-12-01,11,32,0.34375,14938,10.2973539136845,-0.3055078327468167,0.6079164472452667,0.5996450810498506,0.6159268198897816,0.6474647855497162,0.6455751021658328,0.6492916014626409,0.95
1031,2020-12-01,141,230,0.6130434782608696,51288,29.1646729138119,0.30036464013284475,0.9411731856495948,0.9352103203148685,0.947020099489741,0.7193361763563646,0.7181311499222544,0.7205155012744326,0.95
1033,2020-12-01,85,153,0.5555555555555556,54495,35.4969499814872,0.41471518112452654,1.00407105612807,0.998498216461706,1.0095539882297557,0.7318578787516193,0.7307632076270087,0.7329328549460882,0.95
1035,2020-12-01,5,27,0.18518518518518515,12514,5.68299517064302,-0.6514359328837674,0.4176406457616374,0.4077907350759715,0.4272830198010253,0.602917935680409,0.6005580204460275,0.6052246923647021,0.95
1037,2020-12-01,17,27,0.6296296296296297,10855,6.43888528179168,-0.5787612206526798,0.4576149615569943,0.4481867311967128,0.4669078949686543,0.6124476164277081,0.6102080266512883,0.6146516359775227,0.95
1039,2020-12-01,40,156,0.2564102564102564,37351,13.9937034591157,-0.12700561348979714,0.7061005867305803,0.6985614544551529,0.7133836603012931,0.6695384229443949,0.6678687509712379,0.6711483934921758,0.95
1041,2020-12-01,17,41,0.4146341463414634,13865,8.79227330633629,-0.39746708326575997,0.5573347798716171,0.5486936709834469,0.5657040569167663,0.6358350358731978,0.6338324596212398,0.6377713189633128,0.95
1043,2020-12-01,84,201,0.417910447761194,82313,43.252675634723,0.5297196747800522,1.067328629582961,1.062032217611849,1.0725968532177674,0.7440882271543401,0.7430787131503198,0.7450904517390172,0.95
1045,2020-12-01,110,194,0.5670103092783505,49255,33.893125488288,0.3878080356501995,0.9892709324354952,0.9836141768071552,0.9948472072768382,0.7289435215464818,0.7278247590935494,0.7300442727057448,0.95
1047,2020-12-01,59,81,0.7283950617283951,40029,15.7910333786488,-0.056683355422516735,0.7447809483739192,0.7375840363513403,0.7517857586754525,0.6780399166358329,0.676467325756817,0.6795676824843557,0.95
1049,2020-12-01,59,173,0.34104046242774566,71200,35.3757798349071,0.41272520582149125,1.002976481430126,0.9973983001984247,1.0084632032109764,0.7316430224420603,0.7305467460053524,0.7327192879521641,0.95
1051,2020-12-01,259,412,0.6286407766990292,81212,50.7014402097701,0.6221919685283376,1.1181924934928855,1.1129870131493123,1.1232743737865036,0.7536529714203617,0.7526855635376242,0.7545955739259975,0.95
1053,2020-12-01,53,102,0.5196078431372549,37328,15.247648981167,-0.07706217632699708,0.7335716928108232,0.7262914231789164,0.7406544976618564,0.6755880441819975,0.6739909239346287,0.6771389602736818,0.95
